Thorhauge,186
Agergaard,186
Højris,186
Warming,186
Vikkelsø,186
Hjuler,185
Staun,185
Langgaard,185
Guldmann,185
Tougaard,185
Mærsk,185
Stein,184
Nørmark,184
Mulvad,184
Klingenberg,184
Ejby,184
Bertelsen,184
Sandfeld,184
Mølgård,184
Skovhus,183
Lauridsen,183
Svanholm,183
Uhrskov,183
Abbas,183
Theil,182
Kjems,182
Møbjerg,181
Grundtvig,181
Holdgaard,181
Tvede,181
Fynbo,181
Weis,180
Langkilde,180
Riisgaard,180
Birkkjær,180
Lundager,180
Østerlund,180
Bøgild,180
Mørck,179
Bjerggaard,179
Nordby,179
Kongsgaard,179
Kokholm,178
Crone,178
Kehlet,178
Lyager,178
Sandahl,177
Rode,177
Hebsgaard,177
Vandborg,177
Estrup,176
Haaning,176
Thor,176
Basse,176
Puggaard,175
Graugaard,175
Kongsted,175
Hyllested,175
Mosgaard,175
Aas,175
Dal,175
Lentz,174
Veje,174
Udengaard,174
Lindbjerg,173
Mondrup,173
Thorsø,173
Buchardt,173
Junge,173
Brock,173
Ilsøe,172
Frydendal,172
Braad,172
Høier,172
Skak,172
Bjørnholt,171
Prip,171
Sølvsten,171
Rahbæk,171
Back,171
Barslund,171
Rosenvinge,170
Lønberg,170
Solberg,170
Lolk,170
Øgaard,170
Lisberg,170
Rauff,170
Bastholm,169
Gorm,169
Ross,169
Linding,169
Friborg,169
Risum,169
Holk,169
Hastrup,169
Rosing,168
Wittendorff,168
Gam,168
Thulstrup,168
Fugl,168
Daugbjerg,168
Laulund,168
Ostenfeldt,168
Amby,167
Sandal,167
Engstrøm,167
Birkebæk,167
Dons,167
Lundholm,166
Sønderup,166
Gamborg,166
Videbæk,166
Ziegler,165
Rosenørn,165
Frydendahl,165
List,165
Hangaard,164
Marquard,164
Khalil,164
Ramskov,164
Løvendahl,164
Baastrup,164
Koustrup,164
Skovborg,164
Lorenzen,164
Andreasen,164
Blichfeldt,164
Jagd,164
Sylvester,163
Hovmand,163
Jeppesen,163
Lyberth,163
Koed,163
Døssing,163
Dalgas,163
Kornerup,163
Østrup,163
Flarup,162
Rantzau,162
Hjøllund,162
Honore,162
Dahm,162
Visby,162
Rubæk,162
Agger,162
Meisner,162
Risbjerg,161
Sigaard,161
Krøll,160
Marker,160
Venø,160
Lindemann,160
Kirstein,160
Fiil,160
Wissing,160
Maarup,160
Risom,160
Bylov,159
Abildtrup,159
Sølling,159
Mohamud,159
Rex,159
Monberg,159
Rosenkrands,159
Løwe,159
Lie,159
Emborg,158
Tønder,158
Svenstrup,158
Olander,158
Plougmann,158
Kjølby,158
Hass,158
Bernth,158
Bull,157
Mandal,157
Steffensen,157
Bender,157
Hvam,157
Hørby,157
Arndt,157
Højvang,157
Svejgaard,156
Løve,156
Graff,156
Rix,156
Vogt,156
Brøns,155
Kruuse,155
Skovdal,155
Thagaard,155
Kleist,155
Svejstrup,154
Kejser,154
Broholm,154
Grau,154
Rude,154
Løth,154
Hahn,154
Selmer,154
Flensborg,154
Nyegaard,153
Bøgedal,153
Fyhn,153
Berger,153
Karim,153
Egedal,153
Fly,153
Kok,153
Ellebæk,153
Aastrup,153
Vincent,153
Vase,152
Føns,152
Moth,152
Bergstrøm,152
Rugaard,152
Staugaard,152
Bekker,152
Kleis,152
Højsgaard,151
Helt,151
Aabo,151
Raabjerg,151
Sidenius,151
Soelberg,150
Nordskov,150
Bauer,150
Bie,150
Højriis,150
Langberg,150
Topp,149
Binderup,149
Skat,149
Skyum,149
Dandanell,149
Mosbæk,149
Finderup,149
Beier,148
Rossen,148
Schiøtt,148
Helstrup,148
Villadsen,148
Skau,148
Piil,148
Bøggild,148
Lander,148
Stahl,148
Hofmann,147
Bentsen,147
Steensgaard,147
Huus,147
Post,147
Houlberg,147
Garde,147
Simoni,147
Thisted,147
Kærsgaard,147
Als,146
Abildskov,146
Prehn,146
Tidemann,146
Daniel,146
Kjer,146
Sørup,146
Berggren,146
Gudmand,145
Velling,145
Morell,145
Bahn,145
Nordal,145
Hejlskov,145
Dyrholm,145
Starup,145
Stryhn,145
Læssøe,144
Mayland,144
Klausen,144
Hamborg,144
Kamstrup,144
Hassing,144
Aaberg,144
Bondo,143
Vindahl,143
Fredensborg,143
Faurskov,143
Klindt,142
Hasager,142
Højby,142
Dyrlund,142
Holmen,142
Lundgreen,142
Byriel,142
Røn,142
Schütt,142
Ettrup,142
Nordlund,142
Skovmand,142
Fogtmann,141
Blæsbjerg,141
Schandorff,141
Lemming,141
Kudahl,141
Thorsager,141
Rysgaard,141
Skibsted,141
Sode,141
Winkel,141
Fogt,141
Baunsgaard,140
Majlund,140
Franck,140
Boisen,140
Almind,140
Bigum,140
Gammelby,140
Teilmann,140
Hørdum,140
Vesterlund,140
Kamper,140
Stenbæk,140
Haar,139
Guldbrandt,139
Nordberg,139
Frølich,139
Urup,139
Kolind,139
Haaber,139
Reenberg,139
Nederby,139
Blume,139
Lütken,138
Saltoft,138
Høyrup,138
Berthelsen,138
Ulstrup,138
Ejsing,138
Willer,138
Grubbe,138
Worsøe,137
Dyrvig,137
Schilling,137
Valeur,137
Jespersen,137
Lindholt,137
Holberg,137
Hagelskjær,137
Højgård,137
Lauenborg,137
Krause,137
Sandholm,137
Willum,137
Bollerup,137
Nystrup,137
Seier,137
Berggreen,137
Youssef,137
Viberg,136
Kaastrup,136
Graae,136
Grundahl,136
Bendtsen,136
Skouboe,136
Frøslev,136
Danielsen,136
Tønning,136
Kyhl,135
Rom,135
Mathiesen,135
Præstegaard,135
Wessel,135
Hagedorn,135
Dyreborg,135
Hygum,135
Preisler,135
Grønnegaard,135
Grosen,135
Lykke,134
Kastbjerg,134
Alsing,134
Hyldal,134
Glavind,134
Mørkeberg,134
Faaborg,134
Vendelboe,134
Herold,134
Kjersgaard,134
Høgsted,134
Straarup,134
Dyg,134
Rosted,134
Molin,133
Snedker,133
Sandholdt,133
Billeskov,133
Fries,133
Dyring,133
Holmstrøm,133
Stenstrup,133
Kronholm,133
Lundstrøm,133
Frimodt,133
Zinck,133
Fangel,132
Moll,132
Eskelund,132
Pind,132
Stenfeldt,132
Ahrenkiel,132
Severin,132
Bojsen,132
Holstein,132
Juulsgaard,132
Rønnov,132
Juncker,132
Kallesøe,132
Amdi,131
Lindvig,131
Esmann,131
Holbech,131
Gren,131
Egsgaard,131
Elm,131
Priess,131
Birkmose,131
Sønder,131
Kildahl,131
Borum,131
Ejlskov,131
Haubjerg,131
Maribo,131
Ebdrup,130
Zangenberg,130
Haubro,130
Moeslund,130
Kollerup,130
Baungaard,130
Sindberg,130
Sjøgren,130
Bache,130
Stoltze,130
Brinck,130
Holte,130
Plauborg,130
Brorson,130
Mundt,129
Hollænder,129
Helding,129
Abdallah,129
Kølbæk,129
Lorentzen,129
Ørtoft,129
Nyby,129
Thoft,129
Wendelbo,129
Kudsk,129
Stender,129
Korsbæk,129
Scharling,129
Mahler,129
Sondrup,128
Damtoft,128
Grann,128
Herskind,128
Karlskov,128
Wiese,128
Brodersen,128
Hassan,128
Kiilerich,128
Dalsgård,128
Heilskov,128
Stausholm,128
Lohse,128
Roth,128
Høi,128
Ravnkilde,127
Sandgaard,127
Handberg,127
Colding,127
Haupt,127
Ipsen,127
Nyland,127
Raagaard,127
Bording,127
Horsbøl,127
Opstrup,127
Nagel,127
Hurup,127
Samsø,127
Bremer,126
Siig,126
Vammen,126
Engedal,126
Hvalsøe,126
Lodahl,126
Marcher,126
Otte,126
Andresen,126
Rosborg,126
Kløve,126
Hasan,126
Aamand,125
Gjelstrup,125
Hedengran,125
Rousing,125
Hvidbjerg,125
Hornemann,125
Bøtker,125
Maigaard,125
Givskov,125
Pelle,125
Nylander,125
Folkmann,125
Rønning,124
Normand,124
Pultz,124
Wendel,124
Drost,124
Thostrup,124
Bergholt,124
Lundtoft,124
Ballegaard,124
Vanggaard,124
Bangsgaard,124
Lahn,124
Schøn,124
Asp,124
Wegener,124
Hedeager,124
Lindgreen,123
Hedevang,123
Baagø,123
Kirkeskov,123
Lunding,123
Grunnet,123
Juncher,123
Overvad,123
Birkegaard,123
Hagemann,123
Rossing,123
Bartholin,123
Block,123
Timm,123
Holdt,123
Hyttel,123
Nørup,123
Præst,123
Vincentz,122
Friberg,122
Lindhard,122
Feldt,122
Boelt,122
Kibsgaard,122
Fobian,122
Lyster,122
Frostholm,122
Lyck,122
Zeuthen,122
Holch,121
Fleischer,121
Wiborg,121
Gramstrup,121
Hesselberg,121
Heller,121
Bolding,121
Davidsen,121
Langelund,121
Lambert,121
Skjøtt,121
Uglebjerg,121
Gaardsted,121
Hegaard,120
Falch,120
Laumann,120
Folke,120
Vigsø,120
Brandi,120
Bendixen,120
Solgaard,120
Günther,120
Grandt,120
Chemnitz,120
Thordal,119
Holse,119
Ingeman,119
Okholm,119
Vesterby,119
Birkemose,119
Sindal,119
Enevold,119
Løvgreen,119
Sauer,119
Mellergaard,119
Bjerregård,119
Horsted,119
Vingaard,119
Dalgård,119
Schaldemose,119
Bjørndal,119
Gross,118
Ekstrøm,118
Stegmann,118
Bakke,118
Kjærgård,118
Kuhlmann,118
Scott,118
Juhler,118
Falslund,118
Fibiger,118
Støttrup,118
Hess,118
Gellert,118
Niebuhr,118
Grønfeldt,118
Dyrberg,118
Kallestrup,117
Hellerup,117
Dreier,117
Haugsted,117
Kammer,117
Meincke,117
Elling,117
Paarup,117
Thusgaard,117
Salah,117
Eskildsen,117
Helleskov,116
Wenzel,116
Thing,116
Schacht,116
Øhlenschlæger,116
Futtrup,116
Kynde,116
Rank,116
Hesselbjerg,116
Graakjær,116
Fris,116
Grud,116
Hylleberg,116
Sundgaard,116
Glargaard,116
Scharff,116
Lindved,116
Voldby,116
Frøsig,116
Halskov,116
Neve,115
Adnan,115
Noe,115
Windfeld,115
Becher,115
Lemvig,115
Skifter,115
Winkler,115
Neerup,115
Bredgaard,115
Dybro,115
Bilgrav,115
Dürr,115
Mustafa,115
Kannegaard,115
Urban,115
Møgelvang,115
Hornbech,114
Rahr,114
Frøstrup,114
Barfod,114
Stubbe,114
Brendstrup,114
Karup,114
Lausten,114
Bundgård,114
Bjerge,114
Dalum,114
Folmer,114
Grønne,114
Palle,113
Rosenstand,113
Elmegaard,113
Timmermann,113
Duedahl,113
Klinge,113
Houmøller,113
Breiner,113
Reedtz,113
Højfeldt,113
Weng,113
Vorre,113
Trærup,113
Frahm,112
Tind,112
Behrens,112
Fomsgaard,112
Rothmann,112
Ellemose,112
Fromberg,112
Thordahl,112
Schulz,112
Thorø,112
Svenning,112
Sjørup,112
Frydensbjerg,112
Eeg,112
Løhde,112
Pallesen,112
Thykjær,111
Tjørnelund,111
Wallin,111
Gynther,111
Kopp,111
Zimmer,111
Stoltenberg,111
Brunhøj,111
Vesterager,111
Lundø,111
Høybye,111
Romme,111
Wendt,110
